"B [mm]","L [mm]","R1 [mm]","R2 [mm]","Freq [GHz]","dB(S(1,1)) []"
16,16.3,5.9,6.8,5.84,-20.3228383087153
16,16.3,5.9,6.8,5.86,-19.8525651122478
16,16.3,5.9,6.8,5.88,-16.9169507429789
16,16.3,5.9,6.8,5.9,-14.1864421863713
16,16.3,5.9,6.8,5.92,-12.0510080469677
16,16.3,5.9,6.8,5.94,-10.3841518744196
16,16.3,5.9,6.8,5.96,-9.05693024774643
16,16.3,5.9,6.8,5.98,-7.97937843411562
16,16.3,5.9,6.8,6,-7.09037007460384
16,16.3,5.9,6.8,6.02,-6.34740499130152
16,16.3,5.9,6.8,6.04,-5.72001562290422
16,16.3,5.9,6.8,6.06,-5.18571602416759
16,16.3,5.9,6.8,6.08,-4.72748194140206
16,16.3,5.9,6.8,6.1,-4.33214123691022
16,16.3,5.9,6.8,6.12,-3.98931544323664
16,16.3,5.9,6.8,6.14,-3.69070343452031
16,16.3,5.9,6.8,6.16,-3.42958305206089
16,16.3,5.9,6.8,6.18,-3.20045519365472
16,16.3,5.9,6.8,6.2,-2.99878342113002
16,16.3,5.9,6.8,6.22,-2.82079924515057
16,16.3,5.9,6.8,6.24,-2.6633536976012
16,16.3,5.9,6.8,6.26,-2.52380230521202
16,16.3,5.9,6.8,6.28,-2.39991469897311
16,16.3,5.9,6.8,6.3,-2.2898027553936
16,16.3,5.9,6.8,6.32,-2.19186292012005
16,16.3,5.9,6.8,6.34,-2.10472954642469
16,16.3,5.9,6.8,6.36,-2.02723689557364
16,16.3,5.9,6.8,6.38,-1.95838802016618
16,16.3,5.9,6.8,6.4,-1.89732916504677
16,16.3,5.9,6.8,6.42,-1.84332862429843
16,16.3,5.9,6.8,6.44,-1.79575922023912
16,16.3,5.9,6.8,6.46,-1.75408374320868
16,16.3,5.9,6.8,6.48,-1.71784282410525
16,16.3,5.9,6.8,6.5,-1.68664481538418
16,16.3,5.9,7.1,5.5,-2.13680382133539
16,16.3,5.9,7.1,5.52,-2.31638816178191
16,16.3,5.9,7.1,5.54,-2.52305769622593
16,16.3,5.9,7.1,5.56,-2.76187439347203
16,16.3,5.9,7.1,5.58,-3.03905423377286
16,16.3,5.9,7.1,5.6,-3.36226594513297
16,16.3,5.9,7.1,5.62,-3.74101611035537
16,16.3,5.9,7.1,5.64,-4.18715052492818
16,16.3,5.9,7.1,5.66,-4.7155169453422
16,16.3,5.9,7.1,5.68,-5.34486140064343
16,16.3,5.9,7.1,5.7,-6.09907842725125
16,16.3,5.9,7.1,5.72,-7.00901662340998
16,16.3,5.9,7.1,5.74,-8.11514879359815
16,16.3,5.9,7.1,5.76,-9.47140812037081
16,16.3,5.9,7.1,5.78,-11.1494347362817
16,16.3,5.9,7.1,5.8,-13.2348797268387
16,16.3,5.9,7.1,5.82,-15.7610923828175
16,16.3,5.9,7.1,5.84,-18.3009521864572
16,16.3,5.9,7.1,5.86,-19.0473022905519
16,16.3,5.9,7.1,5.88,-17.1813217590969
16,16.3,5.9,7.1,5.9,-14.693924170838
16,16.3,5.9,7.1,5.92,-12.549660330675
16,16.3,5.9,7.1,5.94,-10.8235437745449
16,16.3,5.9,7.1,5.96,-9.43387431575261
16,16.3,5.9,7.1,5.98,-8.30094643754815
16,16.3,5.9,7.1,6,-7.36495857776729
16,16.3,5.9,7.1,6.02,-6.58259289613259
16,16.3,5.9,7.1,6.04,-5.92218528089192
16,16.3,5.9,7.1,6.06,-5.36013398642131
16,16.3,5.9,7.1,6.08,-4.87847715711553
16,16.3,5.9,7.1,6.1,-4.46327977717555
16,16.3,5.9,7.1,6.12,-4.1035476800489
16,16.3,5.9,7.1,6.14,-3.79048221790994
16,16.3,5.9,7.1,6.16,-3.51695728763389
16,16.3,5.9,7.1,6.18,-3.27714392202586
16,16.3,5.9,7.1,6.2,-3.06623477689973
16,16.3,5.9,7.1,6.22,-2.88023772369758
16,16.3,5.9,7.1,6.24,-2.71581833006517
16,16.3,5.9,7.1,6.26,-2.5701777003778
16,16.3,5.9,7.1,6.28,-2.4409564348497
16,16.3,5.9,7.1,6.3,-2.32615825486931
16,16.3,5.9,7.1,6.32,-2.22408868930646
16,16.3,5.9,7.1,6.34,-2.13330546445557
16,16.3,5.9,7.1,6.36,-2.05257810161282
16,16.3,5.9,7.1,6.38,-1.98085483396463
16,16.3,5.9,7.1,6.4,-1.91723539246923
16,16.3,5.9,7.1,6.42,-1.86094853250986
16,16.3,5.9,7.1,6.44,-1.81133341427564
16,16.3,5.9,7.1,6.46,-1.76782413328202
16,16.3,5.9,7.1,6.48,-1.72993683887988
16,16.3,5.9,7.1,6.5,-1.69725898887995
16,16.3,6.2,5.6,5.5,-1.96909165424268
16,16.3,6.2,5.6,5.52,-2.13615294270709
16,16.3,6.2,5.6,5.54,-2.32982651156089
16,16.3,6.2,5.6,5.56,-2.55544463227187
16,16.3,6.2,5.6,5.58,-2.81965722048323
16,16.3,6.2,5.6,5.6,-3.13080329965927
16,16.3,6.2,5.6,5.62,-3.49939938307506
16,16.3,6.2,5.6,5.64,-3.9387898507745
16,16.3,6.2,5.6,5.66,-4.46603260223356
16,16.3,6.2,5.6,5.68,-5.10315084019036
16,16.3,6.2,5.6,5.7,-5.87900572178748
16,16.3,6.2,5.6,5.72,-6.83232094229864
16,16.3,6.2,5.6,5.74,-8.01702976966556
16,16.3,6.2,5.6,5.76,-9.51267861969348
16,16.3,6.2,5.6,5.78,-11.4467834924346
16,16.3,6.2,5.6,5.8,-14.0483501272673
16,16.3,6.2,5.6,5.82,-17.7884528661952
16,16.3,6.2,5.6,5.84,-23.5462969060631
16,16.3,6.2,5.6,5.86,-25.482552680702
16,16.3,6.2,5.6,5.88,-19.4944627860877
16,16.3,6.2,5.6,5.9,-15.4626918571354
16,16.3,6.2,5.6,5.92,-12.7681160074076
16,16.3,6.2,5.6,5.94,-10.8142742938129
16,16.3,6.2,5.6,5.96,-9.32054381312931
16,16.3,6.2,5.6,5.98,-8.13835992346886
16,16.3,6.2,5.6,6,-7.18009905119935
16,16.3,6.2,5.6,6.02,-6.38975003057609
16,16.3,6.2,5.6,6.04,-5.72928782683564
16,16.3,6.2,5.6,6.06,-5.17168058863971
16,16.3,6.2,5.6,6.08,-4.69700782031975
16,16.3,6.2,5.6,6.1,-4.29016660652152
16,16.3,6.2,5.6,6.12,-3.93944508086001
16,16.3,6.2,5.6,6.14,-3.63559599285694
16,16.3,6.2,5.6,6.16,-3.37121197619044
16,16.3,6.2,5.6,6.18,-3.14029006525834
16,16.3,6.2,5.6,6.2,-2.93791914842808
16,16.3,6.2,5.6,6.22,-2.76004989193394
16,16.3,6.2,5.6,6.24,-2.60332165790052
16,16.3,6.2,5.6,6.26,-2.46492989666259
16,16.3,6.2,5.6,6.28,-2.342522992788
16,16.3,6.2,5.6,6.3,-2.23412100982344
16,16.3,6.2,5.6,6.32,-2.13805101998245
16,16.3,6.2,5.6,6.34,-2.05289519225925
16,16.3,6.2,5.6,6.36,-1.97744882484968
16,16.3,6.2,5.6,6.38,-1.91068621400985
16,16.3,6.2,5.6,6.4,-1.85173275558254
16,16.3,6.2,5.6,6.42,-1.79984204278669
16,16.3,6.2,5.6,6.44,-1.75437699654357
16,16.3,6.2,5.6,6.46,-1.71479427024131
16,16.3,6.2,5.6,6.48,-1.68063132800763
16,16.3,6.2,5.6,6.5,-1.65149571705819
16,16.3,6.2,5.9,5.5,-2.01084949978965
16,16.3,6.2,5.9,5.52,-2.18376174509742
16,16.3,6.2,5.9,5.54,-2.38402037013437
16,16.3,6.2,5.9,5.56,-2.61706009416957
16,16.3,6.2,5.9,5.58,-2.88964058623695
16,16.3,6.2,5.9,5.6,-3.21021447846322
16,16.3,6.2,5.9,5.62,-3.58940961543704
16,16.3,6.2,5.9,5.64,-4.04066919610005
16,16.3,6.2,5.9,5.66,-4.58112048027048
16,16.3,6.2,5.9,5.68,-5.23279697492182
16,16.3,6.2,5.9,5.7,-6.0244527657325
16,16.3,6.2,5.9,5.72,-6.99445192333033
16,16.3,6.2,5.9,5.74,-8.19574854011615
16,16.3,6.2,5.9,5.76,-9.7051464974988
16,16.3,6.2,5.9,5.78,-11.6415386083705
16,16.3,6.2,5.9,5.8,-14.2014533349017
16,16.3,6.2,5.9,5.82,-17.695989670555
16,16.3,6.2,5.9,5.84,-21.9878348331972
16,16.3,6.2,5.9,5.86,-22.1940010329529
16,16.3,6.2,5.9,5.88,-18.113187795543
16,16.3,6.2,5.9,5.9,-14.7705543467996
16,16.3,6.2,5.9,5.92,-12.3501737464013
16,16.3,6.2,5.9,5.94,-10.5337726072923
16,16.3,6.2,5.9,5.96,-9.11998799722593
16,16.3,6.2,5.9,5.98,-7.98904255011324
16,16.3,6.2,5.9,6,-7.06586773297873
16,16.3,6.2,5.9,6.02,-6.30069319170216
16,16.3,6.2,5.9,6.04,-5.65891164667485
16,16.3,6.2,5.9,6.06,-5.11550875181568
16,16.3,6.2,5.9,6.08,-4.65182906159772
16,16.3,6.2,5.9,6.1,-4.25360347709456
16,16.3,6.2,5.9,6.12,-3.90969311090721
16,16.3,6.2,5.9,6.14,-3.61125836877935
16,16.3,6.2,5.9,6.16,-3.35119033897995
16,16.3,6.2,5.9,6.18,-3.12370969413126
16,16.3,6.2,5.9,6.2,-2.92407603590653
16,16.3,6.2,5.9,6.22,-2.74837225954238
16,16.3,6.2,5.9,6.24,-2.5933413130621
16,16.3,6.2,5.9,6.26,-2.45626049604133
16,16.3,6.2,5.9,6.28,-2.33484327897456
16,16.3,6.2,5.9,6.3,-2.22716170906524
16,16.3,6.2,5.9,6.32,-2.13158448488078
16,16.3,6.2,5.9,6.34,-2.04672713367126
16,16.3,6.2,5.9,6.36,-1.97141165311004
16,16.3,6.2,5.9,6.38,-1.90463363157867
16,16.3,6.2,5.9,6.4,-1.8455353298874
16,16.3,6.2,5.9,6.42,-1.79338355090246
16,16.3,6.2,5.9,6.44,-1.74755137980543
16,16.3,6.2,5.9,6.46,-1.70750307173159
16,16.3,6.2,5.9,6.48,-1.67278151232763
16,16.3,6.2,5.9,6.5,-1.64299779211444
16,16.3,6.2,6.2,5.5,-2.10982021108293
16,16.3,6.2,6.2,5.52,-2.29661891554291
16,16.3,6.2,6.2,5.54,-2.51298166919762
16,16.3,6.2,6.2,5.56,-2.76478245059617
16,16.3,6.2,6.2,5.58,-3.05931449129978
16,16.3,6.2,6.2,5.6,-3.40567908972243
16,16.3,6.2,6.2,5.62,-3.81529362669297
16,16.3,6.2,6.2,5.64,-4.3025645909821
16,16.3,6.2,6.2,5.66,-4.88580007739399
16,16.3,6.2,6.2,5.68,-5.58849231516494
16,16.3,6.2,6.2,5.7,-6.4412123943095
16,16.3,6.2,6.2,5.72,-7.4845770345249
16,16.3,6.2,6.2,5.74,-8.77413761959947
16,16.3,6.2,6.2,5.76,-10.3885292789329
16,16.3,6.2,6.2,5.78,-12.4412216278083
16,16.3,6.2,6.2,5.8,-15.079274784368
16,16.3,6.2,6.2,5.82,-18.2958559130616
16,16.3,6.2,6.2,5.84,-20.5772710383149
16,16.3,6.2,6.2,5.86,-18.9799458206291
16,16.3,6.2,6.2,5.88,-15.9184073874444
16,16.3,6.2,6.2,5.9,-13.3462806106942
16,16.3,6.2,6.2,5.92,-11.3573890308757
16,16.3,6.2,6.2,5.94,-9.80184299835997
16,16.3,6.2,6.2,5.96,-8.55915927616464
16,16.3,6.2,6.2,5.98,-7.54758810428114
16,16.3,6.2,6.2,6,-6.71154662141136
16,16.3,6.2,6.2,6.02,-6.01212698529865
16,16.3,6.2,6.2,6.04,-5.42122291552652
16,16.3,6.2,6.2,6.06,-4.91794547907029
16,16.3,6.2,6.2,6.08,-4.48638686941827
16,16.3,6.2,6.2,6.1,-4.11418268589953
16,16.3,6.2,6.2,6.12,-3.79155872735216
16,16.3,6.2,6.2,6.14,-3.51068004985629
16,16.3,6.2,6.2,6.16,-3.26519390273002
16,16.3,6.2,6.2,6.18,-3.04990044516722
16,16.3,6.2,6.2,6.2,-2.86050994222895
16,16.3,6.2,6.2,6.22,-2.69346001204482
16,16.3,6.2,6.2,6.24,-2.54577560665128
16,16.3,6.2,6.2,6.26,-2.41496010350232
16,16.3,6.2,6.2,6.28,-2.29890951738545
16,16.3,6.2,6.2,6.3,-2.19584420941568
16,16.3,6.2,6.2,6.32,-2.10425404645107
16,16.3,6.2,6.2,6.34,-2.02285403865446
16,16.3,6.2,6.2,6.36,-1.95054823183129
16,16.3,6.2,6.2,6.38,-1.88640016476261
16,16.3,6.2,6.2,6.4,-1.82960858977616
16,16.3,6.2,6.2,6.42,-1.77948744222098
16,16.3,6.2,6.2,6.44,-1.73544926089496
16,16.3,6.2,6.2,6.46,-1.69699142666911
16,16.3,6.2,6.2,6.48,-1.66368471416956
16,16.3,6.2,6.2,6.5,-1.63516375095566
16,16.3,6.2,6.5,5.5,-2.20789059505221
16,16.3,6.2,6.5,5.52,-2.40750618416155
16,16.3,6.2,6.5,5.54,-2.63866725136995
16,16.3,6.2,6.5,5.56,-2.90762028601605
16,16.3,6.2,6.5,5.58,-3.22210589647289
16,16.3,6.2,6.5,5.6,-3.59176210234998
16,16.3,6.2,6.5,5.62,-4.02864934799636
16,16.3,6.2,6.5,5.64,-4.5479437790838
16,16.3,6.2,6.5,5.66,-5.16887412229751
16,16.3,6.2,6.5,5.68,-5.91603158467911
16,16.3,6.2,6.5,5.7,-6.82128079107789
16,16.3,6.2,6.5,5.72,-7.92665768482687
16,16.3,6.2,6.5,5.74,-9.28877642338591
16,16.3,6.2,6.5,5.76,-10.9846439055092
16,16.3,6.2,6.5,5.78,-13.1124998749485
16,16.3,6.2,6.5,5.8,-15.7373785790308
16,16.3,6.2,6.5,5.82,-18.4796877452419
16,16.3,6.2,6.5,5.84,-19.3594711484295
16,16.3,6.2,6.5,5.86,-17.3458137428765
16,16.3,6.2,6.5,5.88,-14.7235608633348
16,16.3,6.2,6.5,5.9,-12.5129635629431
16,16.3,6.2,6.5,5.92,-10.7560964316709
16,16.3,6.2,6.5,5.94,-9.35257192145982
16,16.3,6.2,6.5,5.96,-8.2142782800538
16,16.3,6.2,6.5,5.98,-7.27744139391885
16,16.3,6.2,6.5,6,-6.4967093625948
16,16.3,6.2,6.5,6.02,-5.83929885001338
16,16.3,6.2,6.5,6.04,-5.28095670470872
16,16.3,6.2,6.5,6.06,-4.80332695966159
16,16.3,6.2,6.5,6.08,-4.39223107074349
16,16.3,6.2,6.5,6.1,-4.03652394796954
16,16.3,6.2,6.5,6.12,-3.72731504410947
16,16.3,6.2,6.5,6.14,-3.45742481589332
16,16.3,6.2,6.5,6.16,-3.22099614612269
16,16.3,6.2,6.5,6.18,-3.0132101205621
16,16.3,6.2,6.5,6.2,-2.83007373967653
16,16.3,6.2,6.5,6.22,-2.66825838615266
16,16.3,6.2,6.5,6.24,-2.52497491979853
16,16.3,6.2,6.5,6.26,-2.39787576557144
16,16.3,6.2,6.5,6.28,-2.2849772763069
16,16.3,6.2,6.5,6.3,-2.1845975806102
16,16.3,6.2,6.5,6.32,-2.09530642926479
16,16.3,6.2,6.5,6.34,-2.01588445286
16,16.3,6.2,6.5,6.36,-1.94528987775968
16,16.3,6.2,6.5,6.38,-1.88263120451875
16,16.3,6.2,6.5,6.4,-1.82714468847378
16,16.3,6.2,6.5,6.42,-1.77817571304801
16,16.3,6.2,6.5,6.44,-1.73516333662243
16,16.3,6.2,6.5,6.46,-1.69762744012267
16,16.3,6.2,6.5,6.48,-1.66515801618424
16,16.3,6.2,6.5,6.5,-1.63740622996679
16,16.3,6.2,6.8,5.5,-2.1993833610632
16,16.3,6.2,6.8,5.52,-2.39303782432984
16,16.3,6.2,6.8,5.54,-2.61646850076612
16,16.3,6.2,6.8,5.56,-2.87537467747586
16,16.3,6.2,6.8,5.58,-3.17676800911445
16,16.3,6.2,6.8,5.6,-3.52931059255826
16,16.3,6.2,6.8,5.62,-3.94374812730423
16,16.3,6.2,6.8,5.64,-4.43346986995751
16,16.3,6.2,6.8,5.66,-5.01524309743015
16,16.3,6.2,6.8,5.68,-5.71019698598745
16,16.3,6.2,6.8,5.7,-6.5451727845251
16,16.3,6.2,6.8,5.72,-7.55459899834443
16,16.3,6.2,6.8,5.74,-8.7829734682661
16,16.3,6.2,6.8,5.76,-10.2872136906632
16,16.3,6.2,6.8,5.78,-12.1334500924014
16,16.3,6.2,6.8,5.8,-14.358654394831
16,16.3,6.2,6.8,5.82,-16.7594266695091
16,16.3,6.2,6.8,5.84,-18.2519668985071
16,16.3,6.2,6.8,5.86,-17.4287080684838
16,16.3,6.2,6.8,5.88,-15.2703130465828
16,16.3,6.2,6.8,5.9,-13.1223748670242
16,16.3,6.2,6.8,5.92,-11.3223138757316
16,16.3,6.2,6.8,5.94,-9.85596627412624
16,16.3,6.2,6.8,5.96,-8.65705851111084
16,16.3,6.2,6.8,5.98,-7.6666827456976
16,16.3,6.2,6.8,6,-6.83982500134215
16,16.3,6.2,6.8,6.02,-6.14290008635391
16,16.3,6.2,6.8,6.04,-5.55067413785603
16,16.3,6.2,6.8,6.06,-5.04389472951245
16,16.3,6.2,6.8,6.08,-4.60762537323282
16,16.3,6.2,6.8,6.1,-4.23009502318984
16,16.3,6.2,6.8,6.12,-3.90189823998387
16,16.3,6.2,6.8,6.14,-3.61543048448808
16,16.3,6.2,6.8,6.16,-3.36448177272105
16,16.3,6.2,6.8,6.18,-3.14393839652384
16,16.3,6.2,6.8,6.2,-2.94955969330063
16,16.3,6.2,6.8,6.22,-2.77780797545636
16,16.3,6.2,6.8,6.24,-2.62571689321621
16,16.3,6.2,6.8,6.26,-2.49078814524674
16,16.3,6.2,6.8,6.28,-2.37090949157164
16,16.3,6.2,6.8,6.3,-2.26428904439799
16,16.3,6.2,6.8,6.32,-2.16940218015021
16,16.3,6.2,6.8,6.34,-2.084948359957
16,16.3,6.2,6.8,6.36,-2.00981581098298
16,16.3,6.2,6.8,6.38,-1.94305249947514
16,16.3,6.2,6.8,6.4,-1.88384217742008
16,16.3,6.2,6.8,6.42,-1.83148454689011
16,16.3,6.2,6.8,6.44,-1.78537878510297
16,16.3,6.2,6.8,6.46,-1.74500982625178
16,16.3,6.2,6.8,6.48,-1.70993691523625
16,16.3,6.2,6.8,6.5,-1.67978404197246
16,16.3,6.2,7.1,5.5,-2.10514005176359
16,16.3,6.2,7.1,5.52,-2.28133839876887
16,16.3,6.2,7.1,5.54,-2.48367664562115
16,16.3,6.2,7.1,5.56,-2.71692596138556
16,16.3,6.2,7.1,5.58,-2.98690361789624
16,16.3,6.2,7.1,5.6,-3.30072603443494
16,16.3,6.2,7.1,5.62,-3.66712528336279
16,16.3,6.2,7.1,5.64,-4.09684467177929
16,16.3,6.2,7.1,5.66,-4.60313280735945
16,16.3,6.2,7.1,5.68,-5.2023594632144
16,16.3,6.2,7.1,5.7,-5.91477589968276
16,16.3,6.2,7.1,5.72,-6.7654158263629
16,16.3,6.2,7.1,5.74,-7.78499678600217
16,16.3,6.2,7.1,5.76,-9.01011690135739
16,16.3,6.2,7.1,5.78,-10.4798457322683
16,16.3,6.2,7.1,5.8,-12.2174818735327
16,16.3,6.2,7.1,5.82,-14.1574255553406
16,16.3,6.2,7.1,5.84,-15.9220012710173
16,16.3,6.2,7.1,5.86,-16.6024084782449
16,16.3,6.2,7.1,5.88,-15.6887842753336
16,16.3,6.2,7.1,5.9,-13.9634543823106
16,16.3,6.2,7.1,5.92,-12.202930775253
16,16.3,6.2,7.1,5.94,-10.6616727312698
16,16.3,6.2,7.1,5.96,-9.36489505882338
16,16.3,6.2,7.1,5.98,-8.2808627691221
16,16.3,6.2,7.1,6,-7.37147843707103
16,16.3,6.2,7.1,6.02,-6.60381396601992
16,16.3,6.2,7.1,6.04,-5.95147371331691
16,16.3,6.2,7.1,6.06,-5.39366231203181
16,16.3,6.2,7.1,6.08,-4.91397461683787
16,16.3,6.2,7.1,6.1,-4.49936869278392
16,16.3,6.2,7.1,6.12,-4.13937767732779
16,16.3,6.2,7.1,6.14,-3.82552221147661
16,16.3,6.2,7.1,6.16,-3.55087389223236
16,16.3,6.2,7.1,6.18,-3.30972856326251
16,16.3,6.2,7.1,6.2,-3.09735892507179
16,16.3,6.2,7.1,6.22,-2.9098247381503
16,16.3,6.2,7.1,6.24,-2.743825328721
16,16.3,6.2,7.1,6.26,-2.5965836104492
16,16.3,6.2,7.1,6.28,-2.46575393653466
16,16.3,6.2,7.1,6.3,-2.34934822874349
16,16.3,6.2,7.1,6.32,-2.24567630649338
16,16.3,6.2,7.1,6.34,-2.15329737461075
16,16.3,6.2,7.1,6.36,-2.07098036608202
16,16.3,6.2,7.1,6.38,-1.99767137074082
16,16.3,6.2,7.1,6.4,-1.93246677497623
16,16.3,6.2,7.1,6.42,-1.87459103286774
16,16.3,6.2,7.1,6.44,-1.82337821368896
16,16.3,6.2,7.1,6.46,-1.77825664363899
16,16.3,6.2,7.1,6.48,-1.7387360942893
16,16.3,6.2,7.1,6.5,-1.70439707602552
16,16.3,6.5,5.6,5.5,-1.87897449594195
16,16.3,6.5,5.6,5.52,-2.03072008012573
16,16.3,6.5,5.6,5.54,-2.2061258250674
16,16.3,6.5,5.6,5.56,-2.40977632224251
16,16.3,6.5,5.6,5.58,-2.64735622179754
16,16.3,6.5,5.6,5.6,-2.92595030795539
16,16.3,6.5,5.6,5.62,-3.25443341512351
16,16.3,6.5,5.6,5.64,-3.64398096432371
16,16.3,6.5,5.6,5.66,-4.10874657555041
16,16.3,6.5,5.6,5.68,-4.66678311758165
16,16.3,6.5,5.6,5.7,-5.34134431689826
16,16.3,6.5,5.6,5.72,-6.16283162148647
16,16.3,6.5,5.6,5.74,-7.17192232156431
16,16.3,6.5,5.6,5.76,-8.42499274488846
16,16.3,6.5,5.6,5.78,-10.0041562831288
16,16.3,6.5,5.6,5.8,-12.0363981831759
16,16.3,6.5,5.6,5.82,-14.725627367486
16,16.3,6.5,5.6,5.84,-18.3298024969932
16,16.3,6.5,5.6,5.86,-22.0231566637382
16,16.3,6.5,5.6,5.88,-20.7922001672586
16,16.3,6.5,5.6,5.9,-16.98063005927
16,16.3,6.5,5.6,5.92,-13.9708940740045
16,16.3,6.5,5.6,5.94,-11.7494807050537
16,16.3,6.5,5.6,5.96,-10.0583073275847
16,16.3,6.5,5.6,5.98,-8.72997917385421
16,16.3,6.5,5.6,6,-7.66130330265971
16,16.3,6.5,5.6,6.02,-6.78581945753684
16,16.3,6.5,5.6,6.04,-6.05855884830282
16,16.3,6.5,5.6,6.06,-5.44776784654921
16,16.3,6.5,5.6,6.08,-4.93022503996765
16,16.3,6.5,5.6,6.1,-4.48845970718316
16,16.3,6.5,5.6,6.12,-4.10902292159549
16,16.3,6.5,5.6,6.14,-3.78136834701544
16,16.3,6.5,5.6,6.16,-3.49710100743571
16,16.3,6.5,5.6,6.18,-3.24945652300515
16,16.3,6.5,5.6,6.2,-3.0329296447159
16,16.3,6.5,5.6,6.22,-2.84300256830672
16,16.3,6.5,5.6,6.24,-2.6759418849435
16,16.3,6.5,5.6,6.26,-2.52864401358214
16,16.3,6.5,5.6,6.28,-2.39851570717328
16,16.3,6.5,5.6,6.3,-2.28338047551751
16,16.3,6.5,5.6,6.32,-2.18140451348277
16,16.3,6.5,5.6,6.34,-2.09103754184896
16,16.3,6.5,5.6,6.36,-2.01096520227162
16,16.3,6.5,5.6,6.38,-1.94007050549325
16,16.3,6.5,5.6,6.4,-1.8774024412153
16,16.3,6.5,5.6,6.42,-1.82215029972908
16,16.3,6.5,5.6,6.44,-1.77362258140535
16,16.3,6.5,5.6,6.46,-1.73122961456676
16,16.3,6.5,5.6,6.48,-1.69446918801627
16,16.3,6.5,5.6,6.5,-1.66291464728259
16,16.3,6.5,5.9,5.5,-2.01725637029929
16,16.3,6.5,5.9,5.52,-2.18937761359155
16,16.3,6.5,5.9,5.54,-2.38857229398504
16,16.3,6.5,5.9,5.56,-2.62015181988721
16,16.3,6.5,5.9,5.58,-2.89070088444709
16,16.3,6.5,5.9,5.6,-3.2084216119635
16,16.3,6.5,5.9,5.62,-3.5835795666042
16,16.3,6.5,5.9,5.64,-4.02908740906327
16,16.3,6.5,5.9,5.66,-4.56128211980834
16,16.3,6.5,5.9,5.68,-5.20099077385711
16,16.3,6.5,5.9,5.7,-5.97505773608764
16,16.3,6.5,5.9,5.72,-6.918659702726
16,16.3,6.5,5.9,5.74,-8.07902006533645
16,16.3,6.5,5.9,5.76,-9.52156470459775
16,16.3,6.5,5.9,5.78,-11.3395684064593
16,16.3,6.5,5.9,5.8,-13.6625237662114
16,16.3,6.5,5.9,5.82,-16.6016094905394
16,16.3,6.5,5.9,5.84,-19.6504485537901
16,16.3,6.5,5.9,5.86,-19.9864626413366
16,16.3,6.5,5.9,5.88,-17.2485711822724
16,16.3,6.5,5.9,5.9,-14.42157610581
16,16.3,6.5,5.9,5.92,-12.1883240680946
16,16.3,6.5,5.9,5.94,-10.4514934226121
16,16.3,6.5,5.9,5.96,-9.07613272916587
16,16.3,6.5,5.9,5.98,-7.96553876425294
16,16.3,6.5,5.9,6,-7.05392971323766
16,16.3,6.5,5.9,6.02,-6.29571432345039
16,16.3,6.5,5.9,6.04,-5.65832751997098
16,16.3,6.5,5.9,6.06,-5.11781738569634
16,16.3,6.5,5.9,6.08,-4.65610982254214
16,16.3,6.5,5.9,6.1,-4.25926816072621
16,16.3,6.5,5.9,6.12,-3.91635159847511
16,16.3,6.5,5.9,6.14,-3.6186434110591
16,16.3,6.5,5.9,6.16,-3.35911396195871
16,16.3,6.5,5.9,6.18,-3.13203704239544
16,16.3,6.5,5.9,6.2,-2.9327091121957
16,16.3,6.5,5.9,6.22,-2.75723944632333
16,16.3,6.5,5.9,6.24,-2.60239037815207
16,16.3,6.5,5.9,6.26,-2.46545376800604
16,16.3,6.5,5.9,6.28,-2.34415422136285
16,16.3,6.5,5.9,6.3,-2.2365724284849
16,16.3,6.5,5.9,6.32,-2.14108388376279
16,16.3,6.5,5.9,6.34,-2.05630952198266
16,16.3,6.5,5.9,6.36,-1.98107569569535
16,16.3,6.5,5.9,6.38,-1.91438154659909
16,16.3,6.5,5.9,6.4,-1.85537227870284
16,16.3,6.5,5.9,6.42,-1.80331717622364
16,16.3,6.5,5.9,6.44,-1.75759146021982
16,16.3,6.5,5.9,6.46,-1.71766126865717
16,16.3,6.5,5.9,6.48,-1.68307119120533
16,16.3,6.5,5.9,6.5,-1.65343390391587
16,16.3,6.5,6.2,5.5,-2.14830918017247
16,16.3,6.5,6.2,5.52,-2.33999296228584
16,16.3,6.5,6.2,5.54,-2.56210621337034
16,16.3,6.5,6.2,5.56,-2.82067616644106
16,16.3,6.5,6.2,5.58,-3.12316903720201
16,16.3,6.5,6.2,5.6,-3.47887318977083
16,16.3,6.5,6.2,5.62,-3.89939333381466
16,16.3,6.5,6.2,5.64,-4.39929484259441
16,16.3,6.5,6.2,5.66,-4.99695988458714
16,16.3,6.5,6.2,5.68,-5.71575902870183
16,16.3,6.5,6.2,5.7,-6.58571633952054
16,16.3,6.5,6.2,5.72,-7.64595535339347
16,16.3,6.5,6.2,5.74,-8.94826104711272
16,16.3,6.5,6.2,5.76,-10.5613955268689
16,16.3,6.5,6.2,5.78,-12.5703214264187
16,16.3,6.5,6.2,5.8,-15.0304105866177
16,16.3,6.5,6.2,5.82,-17.6576111112129
16,16.3,6.5,6.2,5.84,-18.8848070071813
16,16.3,6.5,6.2,5.86,-17.3546107789627
16,16.3,6.5,6.2,5.88,-14.8682945979674
16,16.3,6.5,6.2,5.9,-12.6578830748402
16,16.3,6.5,6.2,5.92,-10.87435979255
16,16.3,6.5,6.2,5.94,-9.44317608502138
16,16.3,6.5,6.2,5.96,-8.2813972195508
16,16.3,6.5,6.2,5.98,-7.32567959799539
